City,Date,TempMin,TempMax,TempAvg,FeelsLike,Humidity,WindSpeed,Pressure,CloudCover,Rainfall,Weather
Basti,2026-08-27,25.2,27.7,26.4,28.8,92,3,1002,99,19.3,Clouds
Basti,2026-08-28,25.1,31.9,28.2,32.4,86,2.2,1001,98,18.7,Rain
Bhadohi,2026-08-24,26,26,26,26,89,3,1001,100,1.5,Rain
Bhadohi,2026-08-25,26.1,32.2,29.3,34.5,80,3.8,1000,95,23.2,Rain
Bhadohi,2026-08-26,26.3,33.1,29,33.6,84,3.9,1000,100,40.2,Rain
Bhadohi,2026-08-27,25,25.9,25.3,26.4,96,4.3,1002,100,35.7,Rain
Bhadohi,2026-08-28,25.1,30.3,27.1,30.3,87,3.2,1002,98,3.6,Rain
Bulandshahr,2026-08-24,28,28,28,31.9,79,0.8,1002,100,0,Clouds
Bulandshahr,2026-08-25,27.5,33.9,30.8,35.9,68,2.1,1002,45,0.9,Clouds
Bulandshahr,2026-08-26,26.2,32.9,29.6,34.4,77,2.6,1001,85,0.8,Clouds
Bulandshahr,2026-08-27,25.9,36.4,30.1,33.6,72,3.1,1001,70,1.5,Clouds
Bulandshahr,2026-08-28,26.2,36.4,31.3,36.1,67,2.1,1001,43,0.1,Clouds
Chandauli,2026-08-24,27.8,27.8,27.8,32.9,88,3,1001,100,0,Clouds
Chandauli,2026-08-25,27.5,33.6,30,35.9,76,4.5,1000,87,12.9,Rain
Chandauli,2026-08-26,26.9,34.2,29.7,35.6,80,2.8,1000,98,34.2,Rain
Chandauli,2026-08-27,25.3,27.7,26,27.2,94,4,1001,100,112.5,Clouds
Chandauli,2026-08-28,25.1,29.8,26.8,29.1,87,3.4,1002,97,0.9,Rain
Chitrakoot,2026-08-24,28.2,28.2,28.2,32.9,82,0.4,1001,100,5.7,Rain
Chitrakoot,2026-08-25,25.9,31.9,28.3,32.5,85,2,1001,100,30.9,Rain
Chitrakoot,2026-08-26,24.4,29.6,26.7,30.1,91,3.9,1002,100,37.5,Rain
Chitrakoot,2026-08-27,24.3,26.6,25.3,26.1,93,3.9,1003,100,9.9,Rain
Chitrakoot,2026-08-28,24.6,29,26.6,28.5,84,4.9,1003,95,2.1,Clouds
Deoria,2026-08-24,27.9,27.9,27.9,33,88,4.6,1002,34,0.4,Rain
Deoria,2026-08-25,27.6,34.1,30.5,36.2,72,5.3,1001,70,1.2,Clouds
Deoria,2026-08-26,26.8,33.2,29.9,35.3,75,4.6,1001,99,3.3,Rain
Deoria,2026-08-27,25.6,30.5,27.6,31.4,88,3.2,1001,100,34.8,Rain
Deoria,2026-08-28,25.9,31.5,28.8,33.9,83,2,1001,100,9.7,Clouds
Etah,2026-08-24,28.3,28.3,28.3,33.6,84,2.2,1002,100,0.6,Rain
Etah,2026-08-25,27.8,35.6,31.1,36.5,67,2.4,1002,69,9.1,Clouds
Etah,2026-08-26,26.6,30.4,28,31.4,78,2.9,1002,100,1,Clouds
Etah,2026-08-27,26.8,34.5,30.1,34.3,69,3.1,1001,98,0.1,Clouds
Etah,2026-08-28,27,36,31.2,36.5,67,2.5,1001,80,0.7,Clouds
Farrukhabad,2026-08-24,28.5,28.5,28.5,33.6,81,2.9,1002,77,0,Clouds
Farrukhabad,2026-08-25,27.8,34.8,30.8,36.8,72,2.5,1002,86,19.1,Rain
Farrukhabad,2026-08-26,26.5,28.1,27.4,30.2,84,2.8,1002,100,10.5,Clouds
Farrukhabad,2026-08-27,26.1,31.5,28.2,31.9,79,2.5,1002,99,1.6,Clouds
Farrukhabad,2026-08-28,25.9,33,29.7,34.2,74,1.9,1001,94,7.8,Clouds
Fatehpur,2026-08-24,28.1,28.1,28.1,33.1,84,3.2,1001,100,3.5,Rain
Fatehpur,2026-08-25,27,31.3,29.1,34.7,80,2.6,1001,98,34.8,Rain
Fatehpur,2026-08-26,25.2,31.3,27.7,31.4,86,3.3,1002,100,43.3,Rain
Fatehpur,2026-08-27,25,25.8,25.3,26.3,94,2.6,1003,100,15,Rain
Fatehpur,2026-08-28,24.8,31.7,28.3,32.3,80,3.2,1002,96,5.5,Clouds
Ghazipur,2026-08-24,28.1,28.1,28.1,32.8,83,3.6,1001,100,0,Clouds
Ghazipur,2026-08-25,27.9,33.5,30.5,36.3,71,4.5,1000,83,7.8,Clouds
Ghazipur,2026-08-26,27.6,34.3,30.4,36.6,75,3.5,1000,99,13.6,Rain
Ghazipur,2026-08-27,25.7,27.9,26.7,29.8,92,3.4,1001,100,33.3,Rain
Ghazipur,2026-08-28,25.6,30.7,27.7,31.2,84,3.2,1002,99,1.3,Clouds
Gonda,2026-08-24,27.8,27.8,27.8,33,90,3.3,1002,100,0.5,Rain
Gonda,2026-08-25,27.4,32.8,29.8,35.7,78,4.2,1002,82,0,Clouds
Gonda,2026-08-26,25.5,32.8,28.8,33.3,82,3.5,1001,92,28.5,Rain
Gonda,2026-08-27,25.3,28.5,26.7,29.3,91,2.7,1002,99,17.3,Rain
Gonda,2026-08-28,25.3,32.9,28.3,32.6,85,2.3,1001,95,22.3,Rain
Hamirpur,2026-08-24,29.1,29.1,29.1,33.9,75,1.4,1001,68,0,Clouds
Hamirpur,2026-08-25,26.9,33.6,29.8,35,76,2.3,1001,87,28.7,Rain
Hamirpur,2026-08-26,25.6,30.5,27.5,30.8,84,3.5,1002,100,13.4,Rain
Hamirpur,2026-08-27,25.4,26.8,26.1,27.2,89,2.7,1003,100,5.6,Rain
Hamirpur,2026-08-28,25.4,32.5,28.9,32.3,75,4,1002,92,1.6,Clouds
Hapur,2026-08-24,28,28,28,32.2,80,1.1,1002,100,0,Clouds
Hapur,2026-08-25,27.6,33.7,30.6,36.2,71,1.9,1002,50,1.6,Clouds
Hapur,2026-08-26,26.2,33.3,29.8,34.7,78,2.8,1001,76,0.7,Rain
Hapur,2026-08-27,25.5,35.3,29.7,33.8,75,3.4,1001,53,1.6,Clouds
Hapur,2026-08-28,25.6,35.4,30.7,35.9,71,2.2,1001,37,1.8,Clouds
Hathras,2026-08-24,28,28,28,32.3,81,1.6,1002,100,0,Clouds
Hathras,2026-08-25,27.3,35.8,31,35,62,2.5,1002,60,0.4,Clouds
Hathras,2026-08-26,25.9,30.6,27.8,31.3,78,3.1,1001,99,0.3,Clouds
Hathras,2026-08-27,26.9,37.2,31.2,34.9,62,2.8,1001,98,0,Clouds
Hathras,2026-08-28,27.5,37,32.2,36.7,59,2.5,1001,86,0,Clouds
Jalaun,2026-08-24,30,30,30,36.4,75,0.8,1001,100,0.9,Rain
Jalaun,2026-08-25,26.4,34.4,30.3,35.5,73,2.3,1002,88,32.2,Rain
Jalaun,2026-08-26,25.1,28.2,26.6,28.5,86,2.8,1002,100,13,Clouds
Jalaun,2026-08-27,26.1,29.7,27.4,29.3,80,3.8,1002,100,1.4,Clouds
Jalaun,2026-08-28,26,32.9,28.3,31.5,75,4.2,1002,99,5.9,Rain
Jaunpur,2026-08-24,27.3,27.3,27.3,31.6,90,3,1001,100,2.6,Rain
Jaunpur,2026-08-25,27,32.4,29.6,35.5,80,3.9,1000,93,19.5,Rain
Jaunpur,2026-08-26,26.7,33.5,29.3,34.9,83,3.5,1001,96,34.3,Rain
Jaunpur,2026-08-27,25.4,27.3,26.2,27.8,95,2.7,1002,100,24.4,Rain
Jaunpur,2026-08-28,25.5,31.7,27.7,31.3,87,3.2,1002,98,2.7,Rain
Kannauj,2026-08-24,28.5,28.5,28.5,33.7,82,2.8,1001,84,4.3,Rain
Kannauj,2026-08-25,28.1,33.7,30.4,36,72,2.9,1001,85,5.9,Clouds
Kannauj,2026-08-26,26.7,29.9,27.8,31.7,81,3.1,1002,100,9.3,Clouds
Kannauj,2026-08-27,26.1,30.1,27.5,30.7,82,2.1,1002,100,0.4,Clouds
Kannauj,2026-08-28,26.2,33.2,29.4,33.8,76,1.5,1001,96,7.6,Clouds
Kanpur Dehat,2026-08-24,29.6,36.6,32.6,34.6,82,7.1,1007,69,0,Clear
Kanpur Dehat,2026-08-25,31.9,38.9,34.9,36.9,76,7.2,1006,34,0,Clear
Kanpur Dehat,2026-08-26,31.9,38.9,34.9,36.9,55,7,1011,66,0,Haze
Kanpur Dehat,2026-08-27,28.4,35.4,31.4,33.4,63,4.3,1000,14,0,Clouds
Kanpur Dehat,2026-08-28,30.3,37.3,33.3,35.3,75,5.6,1003,1,0,Clear
Kasganj,2026-08-24,28.3,28.3,28.3,33.1,81,1.9,1002,100,0,Clouds
Kasganj,2026-08-25,27.9,35.4,31.1,36.3,67,2.2,1002,71,7.1,Clouds
Kasganj,2026-08-26,27.2,31.8,28.4,32.4,77,2.8,1002,100,0.3,Clouds
Kasganj,2026-08-27,27,35.2,30.2,34.7,70,3.1,1001,97,0,Clouds
Kasganj,2026-08-28,26.8,35.8,31,36.3,68,2.7,1001,80,0.5,Clouds
Kaushambi,2026-08-24,28.1,28.1,28.1,34.6,94,1.7,1003,100,0,Clouds
Kaushambi,2026-08-25,27.7,34.1,30.9,33,55,2.3,1002,44,0.9,Clouds
Kaushambi,2026-08-26,29.1,35.3,31.9,34.9,53,2.8,1001,77,0.3,Clouds
Kaushambi,2026-08-27,29.4,39.6,33.7,37.7,52,3.7,1000,64,0.5,Clouds
Kaushambi,2026-08-28,28.8,39.7,34.9,38.7,47,2.5,1001,32,0,Clear
Kheri,2026-08-24,27.6,27.6,27.6,32.6,90,3.5,1002,89,3.9,Rain
Kheri,2026-08-25,27.3,34.3,29.8,35.6,78,3.2,1002,68,9.2,Rain
Kheri,2026-08-26,26,32.4,28.6,33.3,82,2.5,1002,99,11.3,Rain
Kheri,2026-08-27,25.4,27.9,26.2,27.9,92,2.3,1002,100,17.5,Rain
Kheri,2026-08-28,25.4,32.4,28.9,33,78,2.3,1002,77,1.7,Clouds
Kushinagar,2026-08-24,27.6,27.6,27.6,32.4,90,4.3,1002,47,0.8,Rain
Kushinagar,2026-08-25,26.8,34.2,30,35.7,75,5.2,1001,70,3.1,Rain
Kushinagar,2026-08-26,25.7,33.5,29.3,33.9,78,4.6,1001,96,3.6,Rain
Kushinagar,2026-08-27,25.5,30.5,27.3,30,88,3.5,1002,100,24.5,Rain
Kushinagar,2026-08-28,25.9,32,28.9,34.1,82,2.3,1002,95,5.5,Clouds
Lalitpur,2026-08-24,25.2,25.2,25.2,26.1,89,3.1,1003,100,0.2,Rain
Lalitpur,2026-08-25,24.7,30,26.1,27.8,87,3.2,1003,96,8.6,Rain
Lalitpur,2026-08-26,23.8,26.3,24.8,25.6,88,4.1,1004,100,13.7,Rain
Lalitpur,2026-08-27,23.6,25.6,24.6,25.4,87,5.6,1004,100,4,Clouds
Lalitpur,2026-08-28,23.4,25.6,24.5,25.2,85,5.6,1005,100,1.2,Clouds
Maharajganj,2026-08-24,26.9,26.9,26.9,30.7,93,4,1003,87,0.3,Rain
Maharajganj,2026-08-25,26,33,29.3,34.3,81,4.9,1002,53,2.9,Clouds
Maharajganj,2026-08-26,25.7,32.5,28.5,32.5,84,4.7,1002,85,7.7,Rain
Maharajganj,2026-08-27,25.1,27.4,26.1,28.2,92,3.7,1002,100,19.4,Rain
Maharajganj,2026-08-28,25.3,32.7,28.7,33.4,83,2.5,1002,88,8.3,Rain
Mahoba,2026-08-24,27.5,27.5,27.5,30.8,80,1.9,1001,72,0,Clouds
Mahoba,2026-08-25,25.4,30.9,28,32,83,2.8,1002,92,56,Rain
Mahoba,2026-08-26,24.5,26.6,25.1,26,92,4,1003,100,24.7,Rain
Mahoba,2026-08-27,24.5,25.9,25.3,26.2,90,4.8,1003,100,3.6,Rain
Mahoba,2026-08-28,24.3,30.2,26.2,28.1,83,5.7,1003,100,6.4,Clouds
Mainpuri,2026-08-24,28.7,28.7,28.7,33.8,80,3,1002,100,5.5,Rain
Mainpuri,2026-08-25,27.9,35.3,31.3,36.8,67,2.7,1002,97,9.4,Clouds
Mainpuri,2026-08-26,26.1,28,27.2,30.1,82,2.6,1002,100,3.4,Clouds
Mainpuri,2026-08-27,26.6,34.7,29.6,33.2,71,3.1,1001,97,0.2,Clouds
Mainpuri,2026-08-28,27.3,35.7,30.6,35.5,68,2.3,1001,90,2.6,Clouds
Mau,2026-08-24,27.9,27.9,27.9,32.7,86,4.3,1001,75,0,Clouds
Mau,2026-08-25,27.6,34.1,30.6,36.3,72,4.5,1000,89,4,Clouds
Mau,2026-08-26,26.3,33.7,29.9,35.3,77,4,1000,97,18.7,Rain
Mau,2026-08-27,25.6,28.3,26.9,29.4,92,2.5,1001,99,22.8,Clouds
Mau,2026-08-28,25.6,31.6,28.2,32.5,85,2.5,1001,96,4.8,Rain
Mirzapur,2026-08-24,27.3,27.3,27.3,31.5,90,2.3,1001,100,3.3,Rain
Mirzapur,2026-08-25,27,32.4,29.5,35.5,81,3.4,1000,95,31.1,Rain
Mirzapur,2026-08-26,26.4,32.7,29,33.7,84,2.8,1000,100,27.2,Rain
Mirzapur,2026-08-27,25.1,26.1,25.4,26.3,95,4.6,1002,100,46.7,Rain
Mirzapur,2026-08-28,25,29.9,26.7,29.1,89,3.6,1002,100,2.9,Rain
Orai,2026-08-24,30,30,30,36.1,74,1,1001,100,0.4,Rain
Orai,2026-08-25,26.3,33.4,29.9,35.1,76,2.2,1002,86,39,Rain
Orai,2026-08-26,25,27.5,26.3,27.5,88,2.9,1002,100,29.7,Clouds
Orai,2026-08-27,25.8,28.1,27,28.8,82,4,1002,100,1.4,Clouds
Orai,2026-08-28,25.9,32.4,28.4,31.1,75,4.5,1002,94,4.1,Rain
Pilibhit,2026-08-24,27,27,27,30.2,85,2.6,1002,92,0,Clouds
Pilibhit,2026-08-25,26.3,35.1,29.6,34.1,82,2.4,1003,78,28,Rain
Pilibhit,2026-08-26,25.3,32.8,27.6,30.2,88,1.6,1002,100,23.3,Rain
Pilibhit,2026-08-27,24.5,30.5,26.8,30,88,3.2,1002,93,5.5,Rain
Pilibhit,2026-08-28,24.8,33.3,28.9,33.4,79,1.8,1002,61,3.1,Clouds
Pratapgarh,2026-08-24,23.7,23.7,23.7,24.3,86,4.8,1005,69,0.1,Rain
Pratapgarh,2026-08-25,23,29.7,25.3,26.6,82,4.8,1006,88,5,Rain
Pratapgarh,2026-08-26,22.3,28.1,24.8,26.1,82,6.6,1006,98,1.4,Clouds
Pratapgarh,2026-08-27,22.3,28.5,25,25.9,77,6.7,1006,92,0,Clouds
Pratapgarh,2026-08-28,22.5,26.9,24.2,24.9,80,6.3,1007,88,0,Clouds
Sant Kabir Nagar,2026-08-24,32.5,39.5,35.5,37.5,75,3.3,1003,49,8.2,Rain
Sant Kabir Nagar,2026-08-25,31.8,38.8,34.8,36.8,76,3.6,1007,9,7,Rain
Sant Kabir Nagar,2026-08-26,30.5,37.5,33.5,35.5,66,5.1,1013,11,0,Haze
Sant Kabir Nagar,2026-08-27,30.1,37.1,33.1,35.1,78,3.2,1003,53,0,Clouds
Sant Kabir Nagar,2026-08-28,31.8,38.8,34.8,36.8,53,3.3,1005,68,0,Mist
Shamli,2026-08-24,27.8,27.8,27.8,31.8,82,1.1,1002,100,0,Clouds
Shamli,2026-08-25,27.5,34.2,30.6,35.7,69,1.6,1002,46,0,Clouds
Shamli,2026-08-26,26.5,35.8,30.1,35.2,75,2.6,1001,47,0,Clouds
Shamli,2026-08-27,25,35.1,29.2,33.2,78,3.4,1001,50,0.8,Clear
Shamli,2026-08-28,24.3,35.4,30,34.9,74,2.5,1001,65,2.3,Clouds
Shravasti,2026-08-24,30.2,37.2,33.2,35.2,62,4.4,1001,2,10,Rain
Shravasti,2026-08-25,29.4,36.4,32.4,34.4,67,5.9,1004,37,0,Haze
Shravasti,2026-08-26,32.3,39.3,35.3,37.3,71,7.4,1005,54,0,Clouds
Shravasti,2026-08-27,32.1,39.1,35.1,37.1,71,5.1,1005,41,0,Mist
Shravasti,2026-08-28,28.3,35.3,31.3,33.3,57,6.2,1001,49,7.3,Rain
Siddharthnagar,2026-08-24,32,39,35,37,67,6.5,1005,28,5.5,Rain
Siddharthnagar,2026-08-25,32.3,39.3,35.3,37.3,56,2.5,1013,35,0,Haze
Siddharthnagar,2026-08-26,31.9,38.9,34.9,36.9,70,2.8,1008,23,0,Mist
Siddharthnagar,2026-08-27,31.7,38.7,34.7,36.7,59,7,1015,22,8.9,Rain
Siddharthnagar,2026-08-28,28.4,35.4,31.4,33.4,70,5.1,1014,27,0,Clear
Sonbhadra,2026-08-24,28,35,31,33,54,5,1001,36,8.4,Rain
Sonbhadra,2026-08-25,30.3,37.3,33.3,35.3,50,2.5,1013,63,0,Mist
Sonbhadra,2026-08-26,28,35,31,33,61,3.3,1015,24,0,Clouds
Sonbhadra,2026-08-27,32,39,35,37,63,2.2,1000,4,11.4,Rain
Sonbhadra,2026-08-28,30.2,37.2,33.2,35.2,78,3.5,1017,42,0,Mist
Sultanpur,2026-08-24,28.1,28.1,28.1,33,84,3.1,1001,100,0,Clouds
Sultanpur,2026-08-25,27.7,33,29.9,35.8,77,4.1,1001,93,10.9,Rain
Sultanpur,2026-08-26,25.8,33.5,29.3,34,81,3.4,1001,96,31.7,Rain
Sultanpur,2026-08-27,25.6,27.2,26.1,27.8,95,2.2,1002,100,43.6,Rain
Sultanpur,2026-08-28,25.4,32.3,27.8,31.4,88,1.9,1001,96,14.7,Rain
Unnao,2026-08-24,28,28,28,33.3,88,2.8,1002,71,2.6,Rain
Unnao,2026-08-25,27.5,32.1,29.3,34.3,77,2.7,1002,85,19.2,Rain
Unnao,2026-08-26,25.4,31.3,27.7,30.7,84,3.1,1002,100,16.7,Rain
Unnao,2026-08-27,25.1,27.2,26.1,27.3,90,2.1,1002,100,12,Clouds
Unnao,2026-08-28,25,31.6,28.3,32.3,81,1.6,1002,97,5,Clouds
Gautam Buddha Nagar,2026-08-24,28.3,35.3,31.3,33.3,82,6.4,1016,29,0,Mist
Gautam Buddha Nagar,2026-08-25,32.7,39.7,35.7,37.7,62,6.9,1000,23,0,Haze
Gautam Buddha Nagar,2026-08-26,31.7,38.7,34.7,36.7,73,4.8,1017,29,0,Clouds
Gautam Buddha Nagar,2026-08-27,32.4,39.4,35.4,37.4,76,7.9,1004,67,0,Mist
Gautam Buddha Nagar,2026-08-28,31.2,38.2,34.2,36.2,77,4,1011,54,0,Clouds
Amroha,2026-08-24,27.4,27.4,27.4,30.4,78,0.7,1002,100,0,Clouds
Amroha,2026-08-25,27.1,34.5,29.9,35.3,75,2,1002,62,0.2,Rain
Amroha,2026-08-26,26,31.5,28.4,32.6,85,2.4,1001,94,2,Clouds
Amroha,2026-08-27,25,33.1,28.2,32,83,3.8,1001,67,0.8,Clouds
Amroha,2026-08-28,24.8,34.5,29.7,34.6,76,2.3,1001,47,1.1,Clouds
Baghpat,2026-08-24,28.5,28.5,28.5,32.3,74,1.4,1002,100,0,Clouds
Baghpat,2026-08-25,28,33.8,30.8,35.1,63,1.9,1002,49,0.7,Clouds
Baghpat,2026-08-26,27.7,35.4,31.1,35.8,65,3.2,1001,72,0.2,Clouds
Baghpat,2026-08-27,26.4,36.2,30.6,35.1,69,3.3,1001,69,0.2,Clouds
Baghpat,2026-08-28,26.6,37.7,32.3,36.8,61,2.4,1001,44,0,Clear
Balrampur,2026-08-24,27.4,27.4,27.4,32,90,3.5,1002,99,0,Clouds
Balrampur,2026-08-25,27.1,32.9,29.8,35.6,78,4.4,1002,83,0.6,Clouds
Balrampur,2026-08-26,25.7,33.3,29.2,33.7,80,4.3,1001,93,12.9,Rain
Balrampur,2026-08-27,25.4,29,26.8,28.8,88,3,1002,100,10.2,Rain
Balrampur,2026-08-28,25.4,32.7,28.9,34,83,1.8,1001,91,19.5,Rain
Mau Nath Bhanjan,2026-08-24,29.9,36.9,32.9,34.9,84,4.5,1002,25,0,Haze
Mau Nath Bhanjan,2026-08-25,31.5,38.5,34.5,36.5,56,4.1,1006,22,0,Clear
Mau Nath Bhanjan,2026-08-26,29.9,36.9,32.9,34.9,80,2.9,1010,46,0,Clear
Mau Nath Bhanjan,2026-08-27,29.7,36.7,32.7,34.7,82,4.1,1012,65,0.6,Rain
Mau Nath Bhanjan,2026-08-28,28.6,35.6,31.6,33.6,69,2.2,1004,44,0,Haze
Amethi,2026-08-24,28.2,28.2,28.2,33,82,2.8,1001,100,0,Clouds
Amethi,2026-08-25,27.8,32.8,29.8,35.7,77,3.9,1001,94,16.6,Rain
Amethi,2026-08-26,25.7,33.3,29.1,33.3,82,3.2,1001,99,45.9,Rain
Amethi,2026-08-27,25.1,26.1,25.6,26.5,95,3.5,1002,100,23.8,Rain
Amethi,2026-08-28,25.1,32.7,28,31.8,86,1.9,1001,95,11.1,Rain
Lucknow,2026-08-29,25.6,34.7,30,34.7,73,2.9,1001,73,5.4,Clouds
Kanpur,2026-08-29,25.8,35,30.1,34.3,68,3.9,1001,74,0.2,Clouds
Varanasi,2026-08-29,25.1,29.9,27.1,30,85,3.7,1002,96,4.5,Rain
Prayagraj,2026-08-29,24.8,31.4,27.6,30.3,82,4.1,1002,98,8.4,Clouds
Agra,2026-08-29,28.2,38.4,33.2,36,49,4.7,1000,71,0,Clear
Ghaziabad,2026-08-29,32,38.9,35.3,37.6,40,3.4,999,59,0,Clouds
Noida,2026-08-29,32.8,40,36.3,37.9,35,3.8,999,60,0,Clouds
Meerut,2026-08-29,28.6,37.1,32.2,36.6,58,2.9,999,50,0,Clouds
Bareilly,2026-08-29,27.3,35.5,30.8,36.5,71,2.5,1000,96,0.5,Clouds
Aligarh,2026-08-29,28.6,37.4,33,35.8,49,3.6,1000,78,0,Clouds
Moradabad,2026-08-29,26.6,34.7,30.5,35.5,73,2.6,1000,83,0.1,Clouds
Jhansi,2026-08-29,25.2,31.5,27.8,30,72,5.7,1003,76,0,Clouds
Gorakhpur,2026-08-29,31,40.9,36,37.2,35,5.1,999,29,0,Clouds
Ayodhya,2026-08-29,25.5,33.1,28.4,32.5,85,1.8,1001,87,25.4,Rain
Mathura,2026-08-29,28.8,38.7,33.8,36.3,45,4.1,1000,79,0,Clouds
Saharanpur,2026-08-29,25.7,35.1,30,34.7,72,2.5,1000,14,0.8,Clear
Muzaffarnagar,2026-08-29,26.7,35.9,30.8,35.8,68,2.6,999,29,0,Clear
Firozabad,2026-08-29,27.7,37.7,32.5,35.5,52,4.8,1000,66,0,Clouds
Rampur,2026-08-29,26.4,34.8,30.2,34.9,75,2.7,1000,89,1.5,Clouds
Bijnor,2026-08-29,26.1,35,30.4,35.6,73,3,1000,51,0.1,Clouds
Etawah,2026-08-29,27.1,36.3,31.3,34.6,58,4.8,1001,86,0,Clouds
Rae Bareli,2026-08-29,24.9,32.7,28.6,32.6,80,3.9,1001,86,4.3,Clouds
Sitapur,2026-08-29,26.3,34.2,29.9,34.6,75,2.9,1000,78,3.9,Clouds
Hardoi,2026-08-29,26.3,36,31,35.8,68,2.6,1000,72,1.1,Clouds
Azamgarh,2026-08-29,25.5,29.6,27.3,30.7,88,2.5,1002,95,15.1,Clouds
Badaun,2026-08-29,27.9,36.8,32,37,61,3.2,1000,87,0,Clouds
Bahraich,2026-08-29,26.1,33,28.7,33.1,83,2.6,1001,81,23.4,Rain
Ballia,2026-08-29,25.9,29.8,27.8,31.5,85,2.4,1002,100,2.2,Clouds
Banda,2026-08-29,24.7,30.6,27.5,30.3,79,5.4,1002,99,5,Clouds
Barabanki,2026-08-29,25.5,34.2,29.6,34.5,76,2.7,1001,88,1.3,Rain
Basti,2026-08-29,25.8,32,28,32.3,87,2,1001,90,25.1,Rain
Bhadohi,2026-08-29,25,30.4,27.1,30.1,86,3.7,1002,96,9.1,Rain
Bulandshahr,2026-08-29,28.6,38,32.8,35.9,50,3.1,999,75,0,Clouds
Chandauli,2026-08-29,25.1,30,27.3,30.6,84,3.7,1002,99,3.5,Rain
Chitrakoot,2026-08-29,24.1,28,25.9,27.8,88,4.5,1003,99,19.5,Clouds
Deoria,2026-08-29,25.8,28.3,26.9,29.1,89,1.6,1001,99,8.5,Clouds
Etah,2026-08-29,28.8,37.1,32.9,36.3,52,3.9,1000,69,0,Clouds
Farrukhabad,2026-08-29,26.4,36.6,31.8,35.8,60,3.4,1000,86,0,Clouds
Fatehpur,2026-08-29,25,32.1,28.2,31.6,78,4.2,1001,93,5.3,Clouds
Ghazipur,2026-08-29,25.6,30.3,27.6,30.9,85,3.3,1002,100,5.2,Clouds
Gonda,2026-08-29,25.6,32,28.4,32.8,85,2,1001,93,25.4,Rain
Hamirpur,2026-08-29,25.4,33.4,29.1,32.6,71,5.1,1001,95,1.5,Clouds
Hapur,2026-08-29,28.4,36.8,32.3,36.3,56,2.8,999,61,0,Clouds
Hathras,2026-08-29,28.2,37.9,33.2,36.1,49,4,1000,70,0,Clouds
Jalaun,2026-08-29,26.6,33.3,29.8,32.8,65,5.2,1001,87,0,Clouds
Jaunpur,2026-08-29,25.2,31.3,27.4,30.7,87,3.3,1002,92,11.5,Rain
Kannauj,2026-08-29,26.2,36.7,31.4,35.4,62,3.5,1000,78,0,Clouds
Kanpur Dehat,2026-08-29,28.3,35.3,31.3,33.3,70,2.3,1012,55,0,Haze
Kasganj,2026-08-29,28.5,37.3,32.7,36.2,53,3.3,1000,70,0,Clouds
Kaushambi,2026-08-29,32.9,40,36.4,38.1,35,3.7,999,58,0,Clouds
Kheri,2026-08-29,26.1,32.3,29.2,33.6,80,2.2,1000,87,16.1,Rain
Kushinagar,2026-08-29,25.8,28.5,26.8,28.8,88,1.4,1001,99,10.7,Rain
Lalitpur,2026-08-29,24,29.9,26.2,27.9,77,6.2,1004,91,0,Clouds
Maharajganj,2026-08-29,25.6,29.7,27.3,30.6,90,2.2,1001,95,15.1,Rain
Mahoba,2026-08-29,24.1,29.3,26.5,28.8,82,5.3,1002,99,8.3,Clouds
Mainpuri,2026-08-29,27.6,37.1,32.3,36,55,4.4,1000,65,0,Clouds
Mau,2026-08-29,25.7,30,27.4,31,87,2.6,1002,98,5.7,Clouds
Mirzapur,2026-08-29,24.9,29.7,27.1,29.8,85,4.1,1002,100,4.3,Rain
Orai,2026-08-29,26.5,33.6,29.5,32.6,66,5.4,1001,87,0,Clouds
Pilibhit,2026-08-29,25.4,34,29,33.1,82,2.2,1000,100,12.3,Rain
Pratapgarh,2026-08-29,21.9,26.9,24.2,24.7,82,6.2,1006,69,0,Clouds
Sant Kabir Nagar,2026-08-29,30.3,37.3,33.3,35.3,69,7.4,1002,19,0,Mist
Shahjahanpur,2026-08-29,26.8,35.3,30.6,36.2,72,2.3,1000,79,0.4,Rain
Shamli,2026-08-29,27.9,37.3,31.5,35.5,60,2.8,999,32,0,Clouds
Shravasti,2026-08-29,28.1,35.1,31.1,33.1,76,4.3,1012,46,4,Rain
Siddharthnagar,2026-08-29,30.9,37.9,33.9,35.9,59,5.4,1012,57,2,Rain
Sonbhadra,2026-08-29,27.1,34.1,30.1,32.1,83,5.4,1009,32,13.2,Rain
Sultanpur,2026-08-29,25.2,31.4,27.7,31.2,87,2.4,1001,86,18.6,Rain
Unnao,2026-08-29,25.7,34.7,30.1,34.5,69,3.7,1001,70,0.6,Clouds
Gautam Buddha Nagar,2026-08-29,28.2,35.2,31.2,33.2,50,3.9,1000,61,0,Haze
Amroha,2026-08-29,26.3,34.6,30.5,35.4,72,2.8,1000,73,0,Clouds
Baghpat,2026-08-29,30.1,38.8,34,37.5,47,3.6,999,50,0,Clouds
Balrampur,2026-08-29,25.8,32.6,28.4,32.6,84,2.1,1001,93,23.1,Rain
Amethi,2026-08-29,25,31.5,28,31.7,84,3.2,1001,87,8.8,Rain
Mau Nath Bhanjan,2026-08-29,31.7,38.7,34.7,36.7,55,4.8,1006,58,0,Clear
Lucknow,2026-08-30,27.2,32,28.9,32.9,73,4.2,1001,93,0,Clouds
Kanpur,2026-08-30,26.5,29.9,28,31.1,76,4.6,1001,97,0.2,Clouds
